id,banco,fecha_operacion,descripcion,referencia,monto,saldo_operacion,etiqueta,
2755,Scotiabank,21/01/2024,BBVA MEXICO PAGO IMPUESTOS DIC LMCS /68302666 11:39:02 2025012140044B36K0000064561948 FECHA OPERACION: MALDONADO VILLASENOR CONSULTOR ES SC /012650001164911702 22 ENE SEL TRASPASO ENTRE CUENTAS,00000000000000000018,6496,33526.1,Retiro,
2756,Scotiabank,22/01/2024,MALDONADO VILLASE OR PAGO F. C3878 HONORARIOS DIC 001870920286 13:25:18 TRANSF INTERBANCARIA SPEI,00000000000002879391,1610,35136.1,Deposito,
2757,Scotiabank,22/01/2024,TRANSF INTERBANCARIA SPEI /HONORARIOS 2025012240014BMOV0000468098360 MARIA DEL CARMEN LETICIA MEDIN /A PAREDES/014650605 SWEB TRASPASO ENTRE CUENTAS,00000000000000000018,3550.01,38686.1,Deposito,
2758,Scotiabank,23/01/2024,TRANSFERENCIA A MALDONADO VILL TRANSF INTERBANCARIA SPEI,00000000000005963889,41760,80446.1,Deposito,
2759,Scotiabank,23/01/2024,TRANSF INTERBANCARIA SPEI /0180352 HSBC156245 KAYSER AUTOMOTIVE SYSTEMS S //021650040233153362 TRANSF INTERBANCARIA SPEI,00000000000000230125,20880,101326,Deposito,
2760,Scotiabank,23/01/2024,TRANSF INTERBANCARIA SPEI /CONTABILIDAD EN BNET01002501230041858183 SOLUCION INTEGRAL LO GISTICA D /E ALIMENTO/01265000 SEL TRANSF. INTERBANCARIA SPEI,00000000000000230125,8006.41,93319.7,Retiro,
2761,Scotiabank,23/01/2024,BANAMEX PAGO PRESTAMO /73330827 13:03:35 2025012340044B36K0000064612284 FECHA OPERACION: VICTOR ANDR CACHON URIBE /002180700843511039 SEL TRANSF. INTERBANCARIA SPEI,00000000000000230125,2295,91024.7,Deposito,
2762,Scotiabank,23/01/2024,BBVA MEXICO 35767002484122586247 /73333470 13:06:30 2025012340044B36K0000064612477 FECHA OPERACION: COMPUTO CONTABLE SOFT SA DE CV /012914002014222862 TRANSF INTERBANCARIA SPEI,00000000000002301250,13110,104135,Deposito,
2763,Scotiabank,23/01/2024,TRANSF INTERBANCARIA SPEI /SERVICIOS CONTA BNET01002501230041888573 VIVENTEM SA DE CV //012813001184675441 TRANSF INTERBANCARIA SPEI,00000000000000230125,5060,109195,Deposito,
2764,Scotiabank,23/01/2024,TRANSF INTERBANCARIA SPEI /C 3834 BNET01002501230041917121 CARLOS RUIZ ACEVEDO //012650001915306155 24 ENE TRANSF INTERBANCARIA SPEI,00000000000000528269,21112,130307,Deposito,
2765,Scotiabank,24/01/2024,"TRANSF INTERBANCARIA SPEI /PAGO A PROVEEDO CIE-0100250124089917 ""Para los efectos del art. 100 de la Ley de Instituciones de Crédito, se hace constar que la presente impresión proviene de medios magnéticos y digitales que obran en los archivos de esta Institución"" Scotiabank Inverlat S.A. 007859 PAGINA 9 DE 15 Cuenta 25601852364 Detalledetusmovimientos Fecha Concepto Origen/Referencia Depósito Retiro Saldo SERVICIOS INMOBILIAR IOS AUGE /HOGAR SA D/01265000 TRANSF INTERBANCARIA SPEI",00000000000000240125,7050,137357,Deposito,
2766,Scotiabank,24/01/2024,"TRANSF INTERBANCARIA SPEI /F3827 BNET01002501240042089583 ANDRESONS, S.A. DE C .V. //012650001886640131 TRANSF INTERBANCARIA SPEI",00000000000000240125,42456,179813,Deposito,
2767,Scotiabank,24/01/2024,TRANSF INTERBANCARIA SPEI /PAGO CEBI 8846APR2202501243736565938 CEBI INDUSTRIAS MEXICO SA DE C /V/07265000221421075 TRANSF INTERBANCARIA SPEI,00000000000000240125,24360,204173,Deposito,
2768,Scotiabank,24/01/2024,TRANSF INTERBANCARIA SPEI /PAGO CEBI 8846APR2202501243736582874 ELRE MEXICO SA DE CV //072835010526212455 TRANSF INTERBANCARIA SPEI,00000000000000240125,9175,213348,Deposito,
2769,Scotiabank,24/01/2024,TRANSF INTERBANCARIA SPEI /3872 BNET01002501240042293067 DISTRIBUCIONES BONAS ORT SA DE / CV/012650001609423 27 ENE SEL TRANSF. INTERBANCARIA SPEI,00000000000000270125,102401,110946,Deposito,
2770,Scotiabank,27/01/2024,BBVA MEXICO PAGO NOMINA 2A QUIN ENE /80592862 11:23:35 2025012740044B36K0000064680851 FECHA OPERACION: MALDONADO VILLASENOR CONSULTOR ES SC /012650001164911702 TRANSF INTERBANCARIA SPEI,00000000000003995364,2630,113576,Retiro,
2771,Scotiabank,27/01/2024,TRANSF INTERBANCARIA SPEI /CONTABILIDAD 2025012740014SNET0000421766980 LILIA ADRIANA GARCIA CORONADO //014650605667985147 SEL TRASPASO ENTRE CUENTAS,00000000000000000018,29580,143156,Deposito,
2772,Scotiabank,27/01/2024,MALDONADO VILLASE OR PAGO F. C3879 HONORARIOS DIC 001880659314 11:56:21 TRANSF INTERBANCARIA SPEI,00000000000000000125,3480,146636,Deposito,
2773,Scotiabank,27/01/2024,TRANSF INTERBANCARIA SPEI /FACT C3886 HSB5497631 MODELO SURTIDOR ABARROTERO S /A DE/0216540404161 28 ENE TRANSF INTERBANCARIA SPEI,00000000000000280125,7980,154616,Deposito,
2774,Scotiabank,28/01/2024,TRANSF INTERBANCARIA SPEI /FACTURA CANACO BNET01002501280000521908 CAMARA DE COMERCIO S ERVICIOS /Y TURISMO/012650001 SEL TRANSF. INTERBANCARIA SPEI,00000000000000280125,2162.63,152454,Deposito,
2775,Scotiabank,28/01/2024,BBVA MEXICO PAGO CANDADO MICROSIP /82962599 11:06:14 2025012840044B36K0000064707514 FECHA OPERACION: 007859 PAGINA 10 DE 15 Cuenta 25601852364 Detalledetusmovimientos Fecha Concepto Origen/Referencia Depósito Retiro Saldo MALDONADO VILLASENOR CONSULTOR ES SC /012650001152113790 TRANSF INTERBANCARIA SPEI,00000000000005405426,24360,176814,Deposito,
2776,Scotiabank,28/01/2024,TRANSF INTERBANCARIA SPEI /PAGO NICROBOLTA 20250128400140BET0000454054260 NICRO BOLTA SA DE CV //014650655068982304 TRANSF INTERBANCARIA SPEI,00000000000005658258,3015,179829,Deposito,
2777,Scotiabank,28/01/2024,TRANSF INTERBANCARIA SPEI /SERVICIOS CONTA 20250128400140BET0000456582580 ACTUM ADMINISTRACION CONSULTOR /IA Y SERVI/01465092 TRANSF INTERBANCARIA SPEI,00000000000000280125,5640,185469,Deposito,
2778,Scotiabank,28/01/2024,"TRANSF INTERBANCARIA SPEI /F3828 BNET01002501290043037543 ANDRESONS, S.A. DE C .V. //012650001886640131 29 ENE TRANSF INTERBANCARIA SPEI",00000000000002901250,14520,199989,Deposito,
2779,Scotiabank,29/01/2024,TRANSF INTERBANCARIA SPEI /CONTABILIDAD 3 BNET01002501290043081456 THREE TURTLE LIMITED SA DE CV //012650001162967266 TRANSF INTERBANCARIA SPEI,00000000000002901250,1750,201739,Deposito,
2780,Scotiabank,29/01/2024,TRANSF INTERBANCARIA SPEI /CONTABILIDAD BNET01002501290043081805 THREE TURTLE LIMITED SA DE CV //012650001162967266 TRANSF INTERBANCARIA SPEI,00000000000000290125,6370,208109,Deposito,
2781,Scotiabank,29/01/2024,TRANSF INTERBANCARIA SPEI /F C3846 HON DI 085901573734302952 HYPERINFO SA DE CV //002650430300112454 SEL TRANSF. INTERBANCARIA SPEI,00000000000000290125,25520,182589,Deposito,
2782,Scotiabank,29/01/2024,"BBVA MEXICO PAGO F.MCC 7686 SERV ASESORIAFISCAL OCT /86820556 17:10:16 2025012940044B36K0000064756614 FECHA OPERACION: MALDONADO CONSULTING CPA, S.C. /012650001022437250 30 ENE TRANSF INTERBANCARIA SPEI",00000000000000300125,6990,189579,Deposito,
2783,Scotiabank,30/01/2024,TRANSF INTERBANCARIA SPEI /F 2847 HON DIC 085903530174303055 HYPERMAIL SA DE CV //002650486500484266 SEL TRANSF. INTERBANCARIA SPEI,00000000000000300125,138289,51289.3,Deposito,
2784,Scotiabank,30/01/2024,BBVA MEXICO PAGO REMANENTE LMCS /89424978 14:57:01 2025013040044B36K0000064789453 FECHA OPERACION: LUIS MIGUEL CARVAJAL SANCHEZ /012650011100785063 TRANSF INTERBANCARIA SPEI,00000000000000300125,2120,53409.3,Deposito,
2785,Scotiabank,30/01/2024,"TRANSF INTERBANCARIA SPEI /TRANSFERENCIA I 085908057694303054 ""Para los efectos del art. 100 de la Ley de Instituciones de Crédito, se hace constar que la presente impresión proviene de medios magnéticos y digitales que obran en los archivos de esta Institución"" Scotiabank Inverlat S.A. 007859 PAGINA 11 DE 15 Cuenta 25601852364 Detalledetusmovimientos Fecha Concepto Origen/Referencia Depósito Retiro Saldo AURORA,GARCIA TERUEL/Y MALDONA /DO/0026500817452863 31 ENE TRANSF INTERBANCARIA SPEI",00000000000000310125,9880,63289.3,Deposito,
2786,Scotiabank,31/01/2024,"TRANSF INTERBANCARIA SPEI /FACT C 3865 BNET01002501310043841447 STERN MOTOS, S.A. DE C.V //012650001469905840 TRANSF INTERBANCARIA SPEI",00000000000003101258,108576,171865,Deposito,
2787,Scotiabank,31/01/2024,TRANSF INTERBANCARIA SPEI /FIGONFER HONORA 002601002501310000498956 FIGONFER SC //012650001561434743 TRANSF INTERBANCARIA SPEI,00000000000008890757,12412,184277,Deposito,
2788,Scotiabank,31/01/2024,TRANSF INTERBANCARIA SPEI /CONTABILIDAD EN 20250131400140BET0000488907570 DEPORTIVO OMADA S DE RL DE CV //014650655106701748 SEL TRANSF. INTERBANCARIA SPEI,00000000000000310125,3000,181277,Deposito,
2789,Scotiabank,31/01/2024,SANTANDER COMPRA DE COMBUSTIBLE MALDONADO VILLASE /92623241 13:29:21 2025013140044B36K0000064837127 FECHA OPERACION: YZI AVENTURA LOMAS S DE RL DE CV /014180655041399947 DEPOSITO EN EFECTIVO EN ATM DP14,00000000000000004232,4000,185277,Deposito,
2790,Scotiabank,31/01/2024,HORA: 13:31:39 AUT: 498289 TRANSF INTERBANCARIA SPEI,00000000000000310125,8045.01,193322,Deposito,
2791,Scotiabank,31/01/2024,TRANSF INTERBANCARIA SPEI /3871 BNET01002501310044069265 GERSOR SA DE CV //012650001694112327 COBRO DE COMISION,000000000000000000000000,620,192702,Deposito,
2792,Scotiabank,31/01/2024,SCOTIA EN LINEA MENSUALIDAD PYME NUM OP 000000001 0000000000000000502364130 310125 FORMA DE PAGO 03 IVA POR COMISIONES,16.00%,99.2,192603,Retiro,
2793,BBVA,10/01/2024,T20 SPEI RECIBIDOBANORTE,,43784.5,,Deposito,
2794,BBVA,20/01/2024,T17 SPEI ENVIADO BANORTE,,2552,,Retiro,
2795,BBVA,27/01/2024,T17 SPEI ENVIADO BAJIO,,220400,,Retiro,
2796,BBVA,29/01/2024,N06 PAGO CUENTA DE TERCERO,,75000,,Retiro,
2797,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,450,,Retiro,
2798,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,72,,Retiro,
2799,BBVA,06/12/2024,W02 DEPOSITO DE TERCERO,,3480,,Deposito,
2800,BBVA,10/12/2024,N06 PAGO CUENTA DE TERCERO,,4000,,Retiro,
2801,BBVA,18/12/2024,P14 SAT,,459,,Retiro,
2802,BBVA,18/12/2024,P14 SAT,,430,,Retiro,
2803,BBVA,18/12/2024,P14 SAT,,238,,Retiro,
2804,BBVA,18/12/2024,C02 DEPOSITO EN EFECTIVO,,3342.67,,Deposito,
2805,BBVA,20/12/2024,C02 DEPOSITO EN EFECTIVO,,3000,,Deposito,
2806,BBVA,20/12/2024,C02 DEPOSITO EN EFECTIVO,,500,,Deposito,
2807,BBVA,20/12/2024,N06 PAGO CUENTA DE TERCERO,,5000,,Deposito,
2808,BBVA,27/12/2024,T20 SPEI RECIBIDOSANTANDER,,2250,,Deposito,
2809,BBVA,30/12/2024,P14 FUNDACION COMUNITARI,,1950,,Retiro,
2810,BBVA,31/12/2024,N06 PAGO CUENTA DE TERCERO,,9750,,Retiro,
2811,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,450,,Retiro,
2812,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,72,,Retiro,
2813,BBVA,06/12/2024,W02 DEPOSITO DE TERCERO,,3480,,Deposito,
2814,BBVA,10/12/2024,N06 PAGO CUENTA DE TERCERO,,4000,,Retiro,
2815,BBVA,18/12/2024,P14 SAT,,459,,Retiro,
2816,BBVA,18/12/2024,P14 SAT,,430,,Retiro,
2817,BBVA,18/12/2024,P14 SAT,,238,,Retiro,
2818,BBVA,18/12/2024,C02 DEPOSITO EN EFECTIVO,,3342.67,,Deposito,
2819,BBVA,20/12/2024,C02 DEPOSITO EN EFECTIVO,,3000,,Deposito,
2820,BBVA,20/12/2024,C02 DEPOSITO EN EFECTIVO,,500,,Deposito,
2821,BBVA,20/12/2024,N06 PAGO CUENTA DE TERCERO,,5000,,Deposito,
2822,BBVA,27/12/2024,T20 SPEI RECIBIDOSANTANDER,,2250,,Deposito,
2823,BBVA,30/12/2024,P14 FUNDACION COMUNITARI,,1950,,Retiro,
2824,BBVA,31/12/2024,N06 PAGO CUENTA DE TERCERO,,9750,,Retiro,
2825,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,450,,Retiro,
2826,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,72,,Retiro,
2827,BBVA,06/12/2024,W02 DEPOSITO DE TERCERO,,3480,,Deposito,
2828,BBVA,10/12/2024,N06 PAGO CUENTA DE TERCERO,,4000,,Retiro,
2829,BBVA,18/12/2024,P14 SAT,,459,,Retiro,
2830,BBVA,18/12/2024,P14 SAT,,430,,Retiro,
2831,BBVA,18/12/2024,P14 SAT,,238,,Retiro,
2832,BBVA,18/12/2024,C02 DEPOSITO EN EFECTIVO,,3342.67,,Deposito,
2833,BBVA,20/12/2024,C02 DEPOSITO EN EFECTIVO,,3000,,Deposito,
2834,BBVA,20/12/2024,C02 DEPOSITO EN EFECTIVO,,500,,Deposito,
2835,BBVA,20/12/2024,N06 PAGO CUENTA DE TERCERO,,5000,,Deposito,
2836,BBVA,27/12/2024,T20 SPEI RECIBIDOSANTANDER,,2250,,Deposito,
2837,BBVA,30/12/2024,P14 FUNDACION COMUNITARI,,1950,,Retiro,
2838,BBVA,31/12/2024,N06 PAGO CUENTA DE TERCERO,,9750,,Retiro,
2839,BBVA,01/01/2024,N06 PAGO CUENTA DE TERCERO,,10000,,Retiro,
2840,BBVA,01/01/2024,N06 PAGO CUENTA DE TERCERO,,4000,,Retiro,
2841,BBVA,01/01/2024,N06 PAGO CUENTA DE TERCERO,,30450,,Retiro,
2842,BBVA,01/01/2024,N06 PAGO CUENTA DE TERCERO,,17139,,Retiro,
2843,BBVA,01/01/2024,N06 PAGO CUENTA DE TERCERO,,10000,,Retiro,
2844,BBVA,02/01/2024,C47 EMISION LIBRAMIE CHQ,,36,,Deposito,
2845,BBVA,02/01/2024,C48 IVA EMISION LIBRAMIE CHQ,,5.76,,Deposito,
2846,BBVA,02/01/2024,N06 PAGO CUENTA DE TERCERO,,7000,,Deposito,
2847,BBVA,02/01/2024,P14 ABASTECEDORA DE MATE,,21392.1,,Retiro,
2848,BBVA,02/01/2024,P14 ABASTECEDORA DE MATE,,23637.9,,Retiro,
2849,BBVA,03/01/2024,T20 SPEI RECIBIDOSANTANDER,,7700,,Deposito,
2850,BBVA,03/01/2024,N06 PAGO CUENTA DE TERCERO,,5800,,Deposito,
2851,BBVA,03/01/2024,N06 PAGO CUENTA DE TERCERO,,69600,,Retiro,
2852,BBVA,04/01/2024,N06 PAGO CUENTA DE TERCERO,,17139,,Retiro,
2853,BBVA,04/01/2024,N06 PAGO CUENTA DE TERCERO,,11000,,Retiro,
2854,BBVA,05/01/2024,N06 PAGO CUENTA DE TERCERO,,41860.8,,Retiro,
2855,BBVA,05/01/2024,T17 SPEI ENVIADO SANTANDER,,50524.9,,Retiro,
2856,BBVA,05/01/2024,N06 PAGO CUENTA DE TERCERO,,6380,,Deposito,
2857,BBVA,05/01/2024,T17 SPEI ENVIADO STP,,6105,,Retiro,
2858,BBVA,06/01/2024,N06 PAGO CUENTA DE TERCERO,,10000,,Retiro,
2859,BBVA,06/01/2024,N06 PAGO CUENTA DE TERCERO,,4000,,Retiro,
2860,BBVA,06/01/2024,N06 PAGO CUENTA DE TERCERO,,58800,,Retiro,
2861,BBVA,07/01/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2862,BBVA,07/01/2024,S39 SERV BANCA INTERNET,,15,,Retiro,
2863,BBVA,07/01/2024,S40 IVA COM SERV BCA INTERNET,,42.4,,Retiro,
2864,BBVA,08/01/2024,N06 PAGO CUENTA DE TERCERO,,17139,,Retiro,
2865,BBVA,08/01/2024,N06 PAGO CUENTA DE TERCERO,,10283.4,,Retiro,
2866,BBVA,09/01/2024,P14 ABASTECEDORA DE MATE,,12312.9,,Retiro,
2867,BBVA,09/01/2024,N06 PAGO CUENTA DE TERCERO,,17139,,Retiro,
2868,BBVA,09/01/2024,N06 PAGO CUENTA DE TERCERO,,12180,,Deposito,
2869,BBVA,09/01/2024,N06 PAGO CUENTA DE TERCERO,,17139,,Retiro,
2870,BBVA,13/01/2024,P14 ABASTECEDORA DE MATE,,41469.5,,Retiro,
2871,BBVA,14/01/2024,N06 PAGO CUENTA DE TERCERO,,400000,,Retiro,
2872,BBVA,14/01/2024,P14 ABASTECEDORA DE MATE,,6250,,Retiro,
2873,BBVA,14/01/2024,N06 PAGO CUENTA DE TERCERO,,28234.4,,Retiro,
2874,BBVA,15/01/2024,T20 SPEI RECIBIDOSANTANDER,,5500,,Deposito,
2875,BBVA,15/01/2024,N06 PAGO CUENTA DE TERCERO,,11000,,Retiro,
2876,BBVA,15/01/2024,N06 PAGO CUENTA DE TERCERO,,10000,,Retiro,
2877,BBVA,16/01/2024,N06 PAGO CUENTA DE TERCERO,,32190,,Retiro,
2878,BBVA,16/01/2024,X01 IMSS/INF/AFORE VIA ELECT.,,12749.4,,Retiro,
2879,BBVA,16/01/2024,P14 ABASTECEDORA DE MATE,,11940.6,,Retiro,
2880,BBVA,16/01/2024,P14 GOBIERNO DEL ESTADO,,1234,,Retiro,
2881,BBVA,17/01/2024,N06 PAGO CUENTA DE TERCERO,,99610.9,,Retiro,
2882,BBVA,17/01/2024,P14 ABASTECEDORA DE MATE,,6696.33,,Retiro,
2883,BBVA,17/01/2024,P14 SAT,,5727,,Retiro,
2884,BBVA,17/01/2024,P14 SAT,,12175,,Retiro,
2885,BBVA,19/01/2024,N06 PAGO CUENTA DE TERCERO,,22852,,Retiro,
2886,BBVA,20/01/2024,P14 ABASTECEDORA DE MATE,,12155.3,,Retiro,
2887,BBVA,21/01/2024,P14 ABASTECEDORA DE MATE,,40625.7,,Retiro,
2888,BBVA,21/01/2024,N06 PAGO CUENTA DE TERCERO,,41860.8,,Retiro,
2889,BBVA,21/01/2024,N06 PAGO CUENTA DE TERCERO,,11947,,Retiro,
2890,BBVA,22/01/2024,N06 PAGO CUENTA DE TERCERO,,30450,,Retiro,
2891,BBVA,22/01/2024,P14 ABASTECEDORA DE MATE,,5384.26,,Retiro,
2892,BBVA,22/01/2024,N06 PAGO CUENTA DE TERCERO,,1740,,Retiro,
2893,BBVA,22/01/2024,N06 PAGO CUENTA DE TERCERO,,10000,,Retiro,
2894,BBVA,27/01/2024,N06 PAGO CUENTA DE TERCERO,,500000,,Retiro,
2895,BBVA,28/01/2024,T17 SPEI ENVIADO BANORTE,,153000,,Retiro,
2896,BBVA,28/01/2024,P14 ABASTECEDORA DE MATE,,32840.6,,Retiro,
2897,BBVA,29/01/2024,P31 RADIO MOVIL DIPSA TE00011,,648.99,,Retiro,
2898,BBVA,29/01/2024,P31 RADIO MOVIL DIPSA TE00011,,228.99,,Retiro,
2899,BBVA,30/01/2024,N06 PAGO CUENTA DE TERCERO,,10000,,Retiro,
2900,BBVA,31/01/2024,N06 PAGO CUENTA DE TERCERO,,400000,,Retiro,
2901,BBVA,31/01/2024,T17 SPEI ENVIADO SANTANDER,,45107.2,,Retiro,
2902,BBVA,31/01/2024,T17 SPEI ENVIADO SANTANDER,,128106,,Retiro,
2903,BBVA,31/01/2024,T17 SPEI ENVIADO SCOTIABANK,,165528,,Retiro,
2904,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2905,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2906,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2907,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2908,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2909,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2910,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2911,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2912,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2913,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2914,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2915,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2916,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2917,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2918,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2919,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2920,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2921,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2922,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2923,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2924,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2925,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2926,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2927,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2928,BBVA,02/12/2024,P14 SECRETARIA DE FINANZ,,869,,Retiro,
2929,BBVA,05/12/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2930,BBVA,05/12/2024,S40 IVA COM SERV BCA INTERNET,,40,,Retiro,
2931,BBVA,02/01/2024,V45 VENTAS CREDITO,,9678,,Deposito,
2932,BBVA,02/01/2024,V46 COMISION VENTAS CREDITO,,192.58,,Retiro,
2933,BBVA,02/01/2024,V47 IVA COM. VENTAS CREDITO,,30.81,,Retiro,
2934,BBVA,02/01/2024,N06 PAGO CUENTA DE TERCERO,,928,,Retiro,
2935,BBVA,02/01/2024,N06 PAGO CUENTA DE TERCERO,,32900,,Retiro,
2936,BBVA,03/01/2024,I72 VENTAS TDC INTER,,3159,,Deposito,
2937,BBVA,03/01/2024,I73 COM VTAS TDC INTER,,110.56,,Deposito,
2938,BBVA,03/01/2024,I74 IVA COM VTAS TDC INTER,,17.69,,Retiro,
2939,BBVA,03/01/2024,V45 VENTAS CREDITO,,3339,,Deposito,
2940,BBVA,03/01/2024,V46 COMISION VENTAS CREDITO,,66.44,,Retiro,
2941,BBVA,03/01/2024,V47 IVA COM. VENTAS CREDITO,,10.63,,Retiro,
2942,BBVA,03/01/2024,V42 VENTAS DEBITO,,3371,,Deposito,
2943,BBVA,03/01/2024,V43 COMISION VENTAS DEBITO,,67.06,,Retiro,
2944,BBVA,03/01/2024,V44 IVA COM. VENTAS DEBITO,,10.73,,Retiro,
2945,BBVA,03/01/2024,P14 GOBIERNO DEL ESTADO,,1669,,Retiro,
2946,BBVA,03/01/2024,T17 SPEI ENVIADO BANAMEX,,1320,,Retiro,
2947,BBVA,03/01/2024,T20 SPEI RECIBIDOHSBC,,1254.1,,Deposito,
2948,BBVA,04/01/2024,T17 SPEI ENVIADO BANAMEX,,1092.6,,Retiro,
2949,BBVA,06/01/2024,K54 VENTA NAL. AMEX,,600,,Deposito,
2950,BBVA,06/01/2024,K64 COM. VTA. NAL. AMEX,,17.4,,Deposito,
2951,BBVA,06/01/2024,K65 IVA COM. VTA. NAL. AMEX,,2.78,,Retiro,
2952,BBVA,06/01/2024,I72 VENTAS TDC INTER,,125,,Deposito,
2953,BBVA,06/01/2024,I73 COM VTAS TDC INTER,,4.37,,Deposito,
2954,BBVA,06/01/2024,I74 IVA COM VTAS TDC INTER,,0.7,,Retiro,
2955,BBVA,06/01/2024,V45 VENTAS CREDITO,,300,,Deposito,
2956,BBVA,06/01/2024,V46 COMISION VENTAS CREDITO,,5.97,,Retiro,
2957,BBVA,06/01/2024,V47 IVA COM. VENTAS CREDITO,,0.96,,Retiro,
2958,BBVA,06/01/2024,V45 VENTAS CREDITO,,2923.77,,Deposito,
2959,BBVA,06/01/2024,V46 COMISION VENTAS CREDITO,,58.17,,Retiro,
2960,BBVA,06/01/2024,V47 IVA COM. VENTAS CREDITO,,9.31,,Retiro,
2961,BBVA,06/01/2024,V42 VENTAS DEBITO,,3846.5,,Deposito,
2962,BBVA,06/01/2024,V43 COMISION VENTAS DEBITO,,76.53,,Retiro,
2963,BBVA,06/01/2024,V44 IVA COM. VENTAS DEBITO,,12.24,,Retiro,
2964,BBVA,06/01/2024,I72 VENTAS TDC INTER,,300,,Deposito,
2965,BBVA,06/01/2024,I73 COM VTAS TDC INTER,,10.5,,Deposito,
2966,BBVA,06/01/2024,I74 IVA COM VTAS TDC INTER,,1.68,,Retiro,
2967,BBVA,06/01/2024,V45 VENTAS CREDITO,,300,,Deposito,
2968,BBVA,06/01/2024,V46 COMISION VENTAS CREDITO,,5.97,,Retiro,
2969,BBVA,06/01/2024,V47 IVA COM. VENTAS CREDITO,,0.96,,Retiro,
2970,BBVA,06/01/2024,V42 VENTAS DEBITO,,1040,,Deposito,
2971,BBVA,06/01/2024,V43 COMISION VENTAS DEBITO,,20.69,,Retiro,
2972,BBVA,06/01/2024,V44 IVA COM. VENTAS DEBITO,,3.31,,Retiro,
2973,BBVA,06/01/2024,N06 PAGO CUENTA DE TERCERO,,4946.18,,Deposito,
2974,BBVA,06/01/2024,T17 SPEI ENVIADO BANORTE,,35000,,Retiro,
2975,BBVA,06/01/2024,N06 PAGO CUENTA DE TERCERO,,200,,Retiro,
2976,BBVA,07/01/2024,S39 SERV BANCA INTERNET,,250,,Retiro,
2977,BBVA,07/01/2024,S39 SERV BANCA INTERNET,,70,,Retiro,
2978,BBVA,07/01/2024,S40 IVA COM SERV BCA INTERNET,,51.2,,Retiro,
2979,BBVA,07/01/2024,V45 VENTAS CREDITO,,7629,,Deposito,
2980,BBVA,07/01/2024,V46 COMISION VENTAS CREDITO,,151.8,,Retiro,
2981,BBVA,07/01/2024,V47 IVA COM. VENTAS CREDITO,,24.29,,Retiro,
2982,BBVA,07/01/2024,V42 VENTAS DEBITO,,1165,,Deposito,
2983,BBVA,07/01/2024,V43 COMISION VENTAS DEBITO,,23.18,,Deposito,
2984,BBVA,07/01/2024,V44 IVA COM. VENTAS DEBITO,,3.71,,Retiro,
2985,BBVA,07/01/2024,N06 PAGO CUENTA DE TERCERO,,928,,Retiro,
2986,BBVA,08/01/2024,V01 VENTAS TARJETAS BANCARIAS,,5000,,Deposito,
2987,BBVA,08/01/2024,V02 COMISION TARJETAS,,378,,Retiro,
2988,BBVA,08/01/2024,V03 IVA COMISION TARJETAS,,60.48,,Retiro,
2989,BBVA,08/01/2024,V45 VENTAS CREDITO,,3016,,Deposito,
2990,BBVA,08/01/2024,V46 COMISION VENTAS CREDITO,,60.01,,Retiro,
